X__gid,cod,tipo,cveigecem,nom_mun,deleg,cveinegi,nom_reg,num_reg,uso,tipologia,valm2,distrito_centro,area,distrito1_nombre,distrito1_puntos,distrito1_area,distrito2_nombre,distrito2_puntos,distrito2_area,distrito3_nombre,distrito3_puntos,distrito3_area,distrito4_nombre,distrito4_puntos,distrito4_area,distrito5_nombre,distrito5_puntos,distrito5_area
617,13,H1,116,APAXCO,Ecatepec de Morelos,15010,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,1096386.386,134,421,1096386.39,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1441,4,H2,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional popular,Habitacional,NA,186,3747016.924,186,307,2732385.26,187,24,213606.67,188,90,801025.00,0,0,0.00,0,0,0.00
2222,2,H1,96,ISIDRO FABELA,Naucalpan de Juárez,15038,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,3011255.742,100,420,3004103.12,121,1,7152.63,0,0,0.00,0,0,0.00,0,0,0.00
4678,9,E1,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Equipamiento,Equipamiento,NA,165,227087.4407,165,421,227087.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6588,4,H1,7,TULTEPEC,Ecatepec de Morelos,15108,Tultitlán,XIV,Habitacional precario,Habitacional,NA,136,1707848.606,136,421,1707848.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
645,104,H2,81,ATENCO,Ecatepec de Morelos,15011,Texcoco,XI,Habitacional popular,Habitacional,NA,172,598206.4035,172,422,598206.40,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
732,123,H1,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional precario,Habitacional,NA,111,705480.3133,111,422,705480.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
988,26,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,133566.436,171,422,133566.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2304,115,H2,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional popular,Habitacional,NA,194,1061636.89,194,422,1061636.89,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4876,111,H1,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional precario,Habitacional,NA,171,628068.1146,171,422,628068.11,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3646,8,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,418584.8964,135,423,418584.90,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2249,109,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,197,382545.2071,197,423,382545.21,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2160,57,H6,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional residencial muy bueno,Habitacional,NA,101,1064941.05,101,423,1064941.05,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3724,1,H2,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional popular,Habitacional,NA,120,7372819.882,119,200,3485966.85,120,200,3485966.85,121,15,261447.51,123,8,139438.67,0,0,0.00
1827,16,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,157,1952921.806,157,177,815252.74,158,79,363869.86,159,168,773799.21,0,0,0.00,0,0,0.00
149,26,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,172,373832.8526,172,425,373832.85,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2626,20,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,613584.3073,100,425,613584.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6071,37,E1,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Equipamiento,Equipamiento,NA,115,4443469.917,115,423,4422559.47,129,2,20910.45,0,0,0.00,0,0,0.00,0,0,0.00
7321,26,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,297641.4514,134,425,297641.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1156,186,I2,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Industrial ligera,Industrial,NA,204,174534.856,204,426,174534.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1382,14,I2,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Industrial ligera,Industrial,NA,189,702056.2925,189,259,426837.04,191,167,275219.25,0,0,0.00,0,0,0.00,0,0,0.00
3607,1,C3,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Comercial alto,Comercial,NA,109,82617.76518,109,426,82617.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5506,121,E1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Equipamiento,Equipamiento,NA,128,769415.6681,128,426,769415.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2221,3,H1,96,ISIDRO FABELA,Naucalpan de Juárez,15038,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,1643506.54,100,427,1643506.54,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3710,57,H2,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Habitacional popular,Habitacional,NA,184,112058.5041,184,357,93688.26,185,70,18370.25,0,0,0.00,0,0,0.00,0,0,0.00
6621,51,H2,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Habitacional popular,Habitacional,NA,137,388457.885,130,79,71869.26,137,348,316588.63,0,0,0.00,0,0,0.00,0,0,0.00
148,28,C2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Comercial medio,Comercial,NA,172,124446.5063,172,428,124446.51,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
557,5,E1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Equipamiento,Equipamiento,NA,207,145548.3053,207,428,145548.31,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
582,10,H1,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional precario,Habitacional,NA,207,1023620.203,207,428,1023620.20,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1636,13,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,130,252690.7234,130,428,252690.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3534,17,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,104,619771.459,104,428,619771.46,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7344,3,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,891826.0966,135,428,891826.10,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
653,6,H2,81,ATENCO,Ecatepec de Morelos,15011,Texcoco,XI,Habitacional popular,Habitacional,NA,173,168432.4063,173,429,168432.41,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1385,1,H2,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional popular,Habitacional,NA,189,1052851.197,189,334,819702.33,191,95,233148.87,0,0,0.00,0,0,0.00,0,0,0.00
1420,1,H2,85,CHIMALHUACÁN,Texcoco,15031,Chimalhuacán,III,Habitacional popular,Habitacional,NA,190,3452812.609,185,94,756560.34,186,52,418522.74,188,134,1078500.91,190,149,1199228.62,0,0,0.00
4016,14,H1,43,OTUMBA,Texcoco,15065,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1664243.527,171,429,1664243.53,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4111,1,H2,88,PAPALOTLA,Texcoco,15069,Texcoco,XI,Habitacional popular,Habitacional,NA,172,730899.5649,172,429,730899.56,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4866,2,H1,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1446764.092,171,429,1446764.09,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4933,3,H2,48,TEMASCALAPA,Ecatepec de Morelos,15084,Ecatepec,V,Habitacional popular,Habitacional,NA,171,223303.1075,171,429,223303.11,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5525,2,I3,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Industrial mediana,Industrial,NA,122,436964.6928,122,423,430853.30,128,6,6111.39,0,0,0.00,0,0,0.00,0,0,0.00
6580,1,H2,7,TULTEPEC,Ecatepec de Morelos,15108,Tultitlán,XIV,Habitacional popular,Habitacional,NA,136,981663.3426,136,429,981663.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6639,2,I3,8,TULTITLÁN,Ecatepec de Morelos,15109,Tultitlán,XIV,Industrial mediana,Industrial,NA,128,3676943.1,128,226,1937037.62,129,99,848525.33,130,104,891380.15,0,0,0.00,0,0,0.00
1864,158,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,146,63395.51122,146,430,63395.51,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1906,26,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,146,4633370.736,146,417,4493292.09,164,13,140078.65,0,0,0.00,0,0,0.00,0,0,0.00
1929,146,E1,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Equipamiento,Equipamiento,NA,147,59527.48066,147,430,59527.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5296,6,H2,5,TEOLOYUCAN,Naucalpan de Juárez,15091,Tultitlán,XIV,Habitacional popular,Habitacional,NA,132,1867381.452,132,430,1867381.45,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1591,5,H4,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional residencial medio,Habitacional,NA,130,434478.1515,130,431,434478.15,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1860,20,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,148,6037517.827,147,45,630367.29,148,386,5407150.54,0,0,0.00,0,0,0.00,0,0,0.00
4326,17,H2,46,SAN MARTÍN DE LAS PIRÁMIDES,Texcoco,15075,Ecatepec,V,Habitacional popular,Habitacional,NA,171,519164.3821,171,431,519164.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5373,103,H1,90,TEPETLAOXTOC,Texcoco,15093,Texcoco,XI,Habitacional precario,Habitacional,NA,172,196052.5736,172,431,196052.57,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5616,51,I1,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Industrial económica,Industrial,NA,172,662857.3491,172,330,507524.19,175,101,155333.16,0,0,0.00,0,0,0.00,0,0,0.00
5672,55,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,175,2760603.037,175,431,2760603.04,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6796,10,H2,122,VALLE DE CHALCO SOLIDARIDAD,Nezahualcóyotl,15122,Amecameca,I,Habitacional popular,Habitacional,NA,199,4830077.168,194,53,593953.80,199,194,2174095.06,200,182,2039614.95,201,2,22413.35,0,0,0.00
5938,31,H1,21,TLALMANALCO,Nezahualcóyotl,15103,Amecameca,I,Habitacional precario,Habitacional,NA,205,413678.4208,205,431,413678.42,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6089,80,I3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Industrial mediana,Industrial,NA,139,2529646.452,25,1,5869.25,139,430,2523777.20,0,0,0.00,0,0,0.00,0,0,0.00
104,34,H2,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional popular,Habitacional,NA,170,246857.2337,170,431,246285.80,171,1,571.43,0,0,0.00,0,0,0.00,0,0,0.00
2120,98,H1,117,HUEYPOXTLA,Ecatepec de Morelos,15036,Zumpango,XVI,Habitacional precario,Habitacional,NA,134,167144.0739,134,432,167144.07,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6009,89,H3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional interés social,Habitacional,NA,114,170255.1872,20,7,2758.76,114,425,167496.42,0,0,0.00,0,0,0.00,0,0,0.00
6081,217,H5,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional residencial bueno,Habitacional,NA,112,75001.68355,111,16,2777.84,112,416,72223.84,0,0,0.00,0,0,0.00,0,0,0.00
597,8,H3,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional interés social,Habitacional,NA,207,20991.11483,207,433,20991.11,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
929,3,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,70474.71513,171,433,70474.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1720,37,H3,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional interés social,Habitacional,NA,125,1080100.078,125,425,1060144.42,128,8,19955.66,0,0,0.00,0,0,0.00,0,0,0.00
1866,94,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,163,3175198.553,162,17,124661.38,163,189,1385941.17,168,227,1664596.01,0,0,0.00,0,0,0.00
2817,10,H1,16,JUCHITEPEC,Nezahualcóyotl,15050,Amecameca,I,Habitacional precario,Habitacional,NA,206,650851.0458,206,433,650851.05,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3574,94,H4,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,109,810277.24,109,433,810277.24,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6004,206,I3,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Industrial mediana,Industrial,NA,110,44522.10726,110,341,35062.44,113,92,9459.66,0,0,0.00,0,0,0.00,0,0,0.00
739,14,H2,100,ATIZAPÁN DE ZARAGOZA,Naucalpan de Juárez,15013,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,111,6417823.014,108,44,650654.87,111,390,5767168.15,0,0,0.00,0,0,0.00,0,0,0.00
879,8,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,1882949.239,171,434,1882949.24,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1607,60,H1,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional precario,Habitacional,NA,130,10877.67305,130,428,10727.29,131,6,150.38,0,0,0.00,0,0,0.00,0,0,0.00
4683,76,H2,47,TECÁMAC,Ecatepec de Morelos,15081,Ecatepec,V,Habitacional popular,Habitacional,NA,166,1475717.025,166,434,1475717.02,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5683,128,E1,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Equipamiento,Equipamiento,NA,174,654207.1985,174,290,437143.06,175,144,217064.14,0,0,0.00,0,0,0.00,0,0,0.00
7335,104,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,1869123.028,135,432,1860509.56,166,2,8613.47,0,0,0.00,0,0,0.00,0,0,0.00
87,63,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,171,139169.5384,171,351,112295.42,172,84,26874.12,0,0,0.00,0,0,0.00,0,0,0.00
2142,53,C2,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Comercial medio,Comercial,NA,101,145346.3768,101,435,145346.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3521,79,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,108,646248.607,108,435,646248.61,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3606,48,H5,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial bueno,Habitacional,NA,109,1229108.439,109,435,1229108.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3613,107,E1,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Equipamiento,Equipamiento,NA,102,3431130.12,102,435,3431130.12,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5323,65,I1,89,TEOTIHUACÁN,Texcoco,15092,Ecatepec,V,Industrial económica,Industrial,NA,171,378200.8571,171,435,378200.86,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5519,129,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,2099126.55,122,435,2099126.55,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5658,41,H2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional popular,Habitacional,NA,172,2198450.077,172,435,2198450.08,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
131,77,H1,80,ACOLMAN,Ecatepec de Morelos,15002,Ecatepec,V,Habitacional precario,Habitacional,NA,171,819545.6998,171,436,819545.70,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1166,126,H1,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional precario,Habitacional,NA,206,2721378.67,206,436,2721378.67,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2315,24,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,195,347250.9174,193,4,3185.79,195,432,344065.13,0,0,0.00,0,0,0.00,0,0,0.00
2618,22,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,622371.7116,100,436,622371.71,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3745,121,H2,99,NICOLÁS ROMERO,Naucalpan de Juárez,15060,Naucalpan,VIII,Habitacional popular,Habitacional,NA,123,136681.1602,123,436,136681.16,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1415,5,H1,84,CHICONCUAC,Texcoco,15030,Texcoco,XI,Habitacional precario,Habitacional,NA,172,378580.2985,170,1,866.32,172,436,377713.98,0,0,0.00,0,0,0.00,0,0,0.00
2259,117,H1,15,IXTAPALUCA,Nezahualcóyotl,15039,Chimalhuacán,III,Habitacional precario,Habitacional,NA,195,506001.5933,195,437,506001.59,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5958,7,H2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Habitacional popular,Habitacional,NA,113,424780.134,112,2,1944.07,113,242,235232.93,115,193,187603.13,0,0,0.00,0,0,0.00
7377,103,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,439535.1939,135,437,439535.19,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1398,20,H3,83,CHICOLOAPAN,Texcoco,15029,Chimalhuacán,III,Habitacional interés social,Habitacional,NA,191,404695.9745,191,438,404695.97,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1910,40,H2,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional popular,Habitacional,NA,168,2113269.078,162,1,4824.82,168,375,1809305.72,169,62,299138.55,0,0,0.00,0,0,0.00
2187,4,H3,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Habitacional interés social,Habitacional,NA,101,514614.5016,100,8,9399.35,101,430,505215.15,0,0,0.00,0,0,0.00,0,0,0.00
3588,19,H4,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional residencial medio,Habitacional,NA,110,570904.9367,110,438,570904.94,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5484,51,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,838713.5787,122,438,838713.58,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5621,153,H1,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional precario,Habitacional,NA,189,84677.13546,189,438,84677.14,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5967,60,C2,92,TLALNEPANTLA DE BAZ,Naucalpan de Juárez,15104,Tlalnepantla,XII,Comercial medio,Comercial,NA,112,117535.1148,112,438,117535.11,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
6804,23,I2,122,VALLE DE CHALCO SOLIDARIDAD,Nezahualcóyotl,15122,Amecameca,I,Industrial ligera,Industrial,NA,194,273431.5576,194,438,273431.56,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
7356,181,H3,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional interés social,Habitacional,NA,135,1794573.321,135,438,1794573.32,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
918,9,H1,44,AXAPUSCO,Texcoco,15016,Ecatepec,V,Habitacional precario,Habitacional,NA,171,99095.87212,171,439,99095.87,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2875,17,H2,86,LA PAZ,Nezahualcóyotl,15070,Chimalhuacán,III,Habitacional popular,Habitacional,NA,193,893488.4416,193,439,893488.44,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3634,14,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,165,580220.7232,165,439,580220.72,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3643,10,H1,119,NEXTLALPAN,Ecatepec de Morelos,15059,Zumpango,XVI,Habitacional precario,Habitacional,NA,135,1147844.384,135,439,1147844.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5523,126,H2,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,122,1192050.578,122,439,1192050.58,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5662,65,H3,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Habitacional interés social,Habitacional,NA,174,240892.6995,174,440,240892.70,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1160,131,H1,9,CHALCO,Nezahualcóyotl,15025,Amecameca,I,Habitacional precario,Habitacional,NA,205,461246.4799,205,440,461246.48,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2026,38,H1,3,HUEHUETOCA,Naucalpan de Juárez,15035,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,133,1271075.179,133,440,1271075.18,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5453,110,H1,6,TEPOTZOTLÁN,Naucalpan de Juárez,15095,Cuautitlán Izcalli,IV,Habitacional precario,Habitacional,NA,122,3475252.246,122,426,3364676.04,132,14,110576.21,0,0,0.00,0,0,0.00,0,0,0.00
1620,47,H4,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Habitacional residencial medio,Habitacional,NA,131,196000.1629,131,441,196000.16,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1662,67,H2,121,CUAUTITLÁN IZCALLI,Naucalpan de Juárez,15121,Cuautitlán Izcalli,IV,Habitacional popular,Habitacional,NA,128,683659.7471,112,3,4650.75,127,1,1550.25,128,437,677458.75,0,0,0.00,0,0,0.00
1804,52,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,160,15038.1235,160,441,15038.12,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2127,36,E1,95,HUIXQUILUCAN,Naucalpan de Juárez,15037,Naucalpan,VIII,Equipamiento,Equipamiento,NA,100,165049.588,100,441,165049.59,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
2625,6,H1,97,JILOTZINGO,Naucalpan de Juárez,15046,Naucalpan,VIII,Habitacional precario,Habitacional,NA,100,1268800.343,100,441,1268800.34,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
4104,16,H1,17,OZUMBA,Nezahualcóyotl,15068,Amecameca,I,Habitacional precario,Habitacional,NA,207,1494801.988,207,441,1494801.99,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5449,9,H2,20,TEPETLIXPA,Nezahualcóyotl,15094,Amecameca,I,Habitacional popular,Habitacional,NA,207,1089446.764,207,441,1089446.76,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1870,163,H3,94,ECATEPEC DE MORELOS,Ecatepec de Morelos,15033,Ecatepec,V,Habitacional interés social,Habitacional,NA,169,81623.0629,169,442,81623.06,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3703,83,E1,87,NEZAHUALCÓYOTL,Nezahualcóyotl,15058,Nezahualcoyotl,IX,Equipamiento,Equipamiento,NA,153,18737.27857,153,442,18737.28,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
3603,116,H2,98,NAUCALPAN DE JUÁREZ,Naucalpan de Juárez,15057,Naucalpan,VIII,Habitacional popular,Habitacional,NA,103,295595.9902,103,385,257476.15,104,57,38119.84,0,0,0.00,0,0,0.00,0,0,0.00
7391,19,H1,115,ZUMPANGO,Ecatepec de Morelos,15120,Zumpango,XVI,Habitacional precario,Habitacional,NA,166,369756.3758,166,442,369756.38,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
561,12,H2,10,AMECAMECA,Nezahualcóyotl,15009,Amecameca,I,Habitacional popular,Habitacional,NA,207,358968.0776,207,443,358968.08,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
5650,140,I2,79,TEXCOCO,Texcoco,15099,Texcoco,XI,Industrial ligera,Industrial,NA,189,424843.7735,189,443,424843.77,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
1630,12,I3,1,CUAUTITLÁN,Naucalpan de Juárez,15024,Tultitlán,XIV,Industrial mediana,Industrial,NA,128,308901.8886,128,441,307507.30,130,2,1394.59,0,0,0.00,0,0,0.00,0,0,0.00
5399,129,H1,90,TEPETLAOXTOC,Texcoco,15093,Texcoco,XI,Habitacional precario,Habitacional,NA,175,1231613.848,175,443,1231613.85,0,0,0.00,0,0,0.00,0,0,0.00,0,0,0.00
