"X__gid","cod","tipo","cveigecem","nom_mun","deleg","cveinegi","nom_reg","num_reg","uso","tipologia","valm2","distrito_centro","area","distrito1_nombre","distrito1_puntos","distrito2_nombre","distrito2_puntos","distrito3_nombre","distrito3_puntos","distrito4_nombre","distrito4_puntos","distrito5_nombre","distrito5_puntos"
1920,"117","E1","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Equipamiento","Equipamiento",NA,"157",43488.8171842694,"157",100,"0",0,"0",0,"0",0,"0",0
1921,"145","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"146",84929.784511894,"143",1,"146",99,"0",0,"0",0,"0",0
1922,"108","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"162",42805.702306604,"162",100,"0",0,"0",0,"0",0,"0",0
1923,"075","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"162",1972774.54301035,"158",9,"161",21,"162",70,"0",0,"0",0
1927,"030","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"147",1609448.51698065,"146",4,"147",96,"0",0,"0",0,"0",0
1928,"140","E1","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Equipamiento","Equipamiento",NA,"147",60318.7749536484,"147",100,"0",0,"0",0,"0",0,"0",0
1929,"146","E1","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Equipamiento","Equipamiento",NA,"147",59527.4806644125,"147",100,"0",0,"0",0,"0",0,"0",0
1930,"033","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"147",2665384.78719589,"146",18,"147",61,"158",16,"162",2,"164",3
1931,"133","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"147",49817.877683714,"147",100,"0",0,"0",0,"0",0,"0",0
1932,"023","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"154",4945532.28615839,"153",4,"154",53,"155",4,"156",33,"173",6
1934,"004","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"151",9419251.42472848,"030",7,"149",1,"150",15,"151",21,"152",2
1935,"110","E1","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Equipamiento","Equipamiento",NA,"155",108042.39313668,"155",79,"157",20,"0",0,"0",0,"0",0
1936,"079","H4","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional residencial medio","Habitacional",NA,"161",4962178.03227754,"161",69,"162",7,"169",24,"0",0,"0",0
1937,"154","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"161",120166.383723021,"161",100,"0",0,"0",0,"0",0,"0",0
1938,"144","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"146",77698.8591010838,"146",100,"0",0,"0",0,"0",0,"0",0
1939,"175","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"146",69363.5650331385,"146",100,"0",0,"0",0,"0",0,"0",0
1940,"035","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"146",3765183.98872957,"143",2,"146",74,"147",24,"0",0,"0",0
1941,"180","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"150",30704.237220794,"150",100,"0",0,"0",0,"0",0,"0",0
1942,"012","I3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Industrial mediana","Industrial",NA,"158",6997881.88756084,"140",1,"147",3,"148",13,"149",24,"150",19
1943,"148","H3","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional interés social","Habitacional",NA,"159",50316.4545899103,"159",100,"0",0,"0",0,"0",0,"0",0
1944,"011","H2","094","ECATEPEC DE MORELOS","Ecatepec de Morelos","15033","Ecatepec","V","Habitacional popular","Habitacional",NA,"159",2684871.28797257,"158",8,"159",72,"160",15,"173",5,"0",0
1950,"005","H2","014","ECATZINGO","Nezahualcóyotl","15034","Amecameca","I","Habitacional popular","Habitacional",NA,"207",865633.997396467,"207",100,"0",0,"0",0,"0",0,"0",0
1951,"002","H1","014","ECATZINGO","Nezahualcóyotl","15034","Amecameca","I","Habitacional precario","Habitacional",NA,"207",3009627.92227796,"207",100,"0",0,"0",0,"0",0,"0",0
1953,"003","H1","014","ECATZINGO","Nezahualcóyotl","15034","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1278819.79140165,"207",100,"0",0,"0",0,"0",0,"0",0
1954,"001","H2","014","ECATZINGO","Nezahualcóyotl","15034","Amecameca","I","Habitacional popular","Habitacional",NA,"207",785214.351075846,"207",100,"0",0,"0",0,"0",0,"0",0
2207,"021","I2","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Industrial ligera","Industrial",NA,"102",83549.792627763,"102",100,"0",0,"0",0,"0",0,"0",0
1957,"006","H1","014","ECATZINGO","Nezahualcóyotl","15034","Amecameca","I","Habitacional precario","Habitacional",NA,"207",1448485.96708875,"207",74,"0",0,"0",0,"0",0,"0",0
2028,"101","I2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Industrial ligera","Industrial",NA,"133",97724.8925196035,"133",100,"0",0,"0",0,"0",0,"0",0
2029,"011","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",309090.390216486,"133",100,"0",0,"0",0,"0",0,"0",0
2017,"003","E1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Equipamiento","Equipamiento",NA,"133",24583.382429868,"133",100,"0",0,"0",0,"0",0,"0",0
2260,"022","I2","015","IXTAPALUCA","Nezahualcóyotl","15039","Chimalhuacán","III","Industrial ligera","Industrial",NA,"194",168773.938218611,"194",63,"195",37,"0",0,"0",0,"0",0
2261,"016","H3","015","IXTAPALUCA","Nezahualcóyotl","15039","Chimalhuacán","III","Habitacional interés social","Habitacional",NA,"194",71583.6011262964,"194",100,"0",0,"0",0,"0",0,"0",0
2018,"064","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",2925955.67230468,"133",100,"0",0,"0",0,"0",0,"0",0
2019,"005","I1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Industrial económica","Industrial",NA,"133",762098.833359367,"133",100,"0",0,"0",0,"0",0,"0",0
2296,"019","H2","015","IXTAPALUCA","Nezahualcóyotl","15039","Chimalhuacán","III","Habitacional popular","Habitacional",NA,"196",368376.077485202,"196",100,"0",0,"0",0,"0",0,"0",0
2129,"006","C3","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Comercial alto","Comercial",NA,"101",291286.55041037,"101",100,"0",0,"0",0,"0",0,"0",0
2025,"014","I3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Industrial mediana","Industrial",NA,"133",1511033.10996657,"132",13,"133",87,"0",0,"0",0,"0",0
2015,"019","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",1832678.15458916,"133",93,"0",0,"0",0,"0",0,"0",0
2016,"063","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",1312713.83127984,"133",100,"0",0,"0",0,"0",0,"0",0
2020,"027","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",2382154.31509825,"133",100,"0",0,"0",0,"0",0,"0",0
2021,"009","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",2048907.07216741,"133",100,"0",0,"0",0,"0",0,"0",0
2022,"007","I3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Industrial mediana","Industrial",NA,"133",135834.301781572,"133",100,"0",0,"0",0,"0",0,"0",0
2023,"035","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",666456.717687387,"133",100,"0",0,"0",0,"0",0,"0",0
2031,"068","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",367742.095577667,"133",100,"0",0,"0",0,"0",0,"0",0
2026,"038","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",1271075.17866149,"133",100,"0",0,"0",0,"0",0,"0",0
2027,"025","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",102500.025232302,"133",100,"0",0,"0",0,"0",0,"0",0
2030,"036","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",1596104.49983347,"133",100,"0",0,"0",0,"0",0,"0",0
2032,"004","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"133",1850066.79344131,"133",100,"0",0,"0",0,"0",0,"0",0
2033,"037","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",926914.082473603,"133",100,"0",0,"0",0,"0",0,"0",0
2236,"040","H3","015","IXTAPALUCA","Nezahualcóyotl","15039","Chimalhuacán","III","Habitacional interés social","Habitacional",NA,"198",150456.004349555,"198",100,"0",0,"0",0,"0",0,"0",0
2038,"066","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",4215637.0304176,"133",83,"134",17,"0",0,"0",0,"0",0
2042,"041","H1","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional precario","Habitacional",NA,"133",9288389.38438636,"132",9,"133",91,"0",0,"0",0,"0",0
2044,"018","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"132",2518680.72104245,"132",90,"133",10,"0",0,"0",0,"0",0
2045,"067","H3","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional interés social","Habitacional",NA,"133",325422.782774974,"133",100,"0",0,"0",0,"0",0,"0",0
2046,"020","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"133",1043112.71552737,"133",100,"0",0,"0",0,"0",0,"0",0
2047,"001","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"133",1551827.50725289,"132",1,"133",99,"0",0,"0",0,"0",0
2049,"012","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"133",320432.521938558,"133",100,"0",0,"0",0,"0",0,"0",0
2052,"008","H2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Habitacional popular","Habitacional",NA,"133",1098781.58266525,"133",100,"0",0,"0",0,"0",0,"0",0
2053,"028","I2","003","HUEHUETOCA","Naucalpan de Juárez","15035","Cuautitlán Izcalli","IV","Industrial ligera","Industrial",NA,"133",687177.891053356,"133",98,"0",0,"0",0,"0",0,"0",0
2055,"004","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",108852.481849558,"134",100,"0",0,"0",0,"0",0,"0",0
2056,"107","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",549706.24645429,"134",100,"0",0,"0",0,"0",0,"0",0
2058,"119","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",167913.79338259,"134",100,"0",0,"0",0,"0",0,"0",0
2064,"099","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",110544.318138087,"134",100,"0",0,"0",0,"0",0,"0",0
2067,"104","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",274492.166448203,"134",100,"0",0,"0",0,"0",0,"0",0
2066,"008","H2","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional popular","Habitacional",NA,"134",59048.9664328471,"134",100,"0",0,"0",0,"0",0,"0",0
2070,"113","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",1008348.20301676,"134",100,"0",0,"0",0,"0",0,"0",0
2071,"001","H2","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional popular","Habitacional",NA,"134",921525.483463656,"134",100,"0",0,"0",0,"0",0,"0",0
2074,"105","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",1345841.79144858,"134",100,"0",0,"0",0,"0",0,"0",0
2237,"036","I2","015","IXTAPALUCA","Nezahualcóyotl","15039","Chimalhuacán","III","Industrial ligera","Industrial",NA,"198",143558.887601083,"196",23,"198",77,"0",0,"0",0,"0",0
2130,"046","I2","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Industrial ligera","Industrial",NA,"100",119293.539188549,"100",100,"0",0,"0",0,"0",0,"0",0
2131,"050","H1","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Habitacional precario","Habitacional",NA,"100",56040.7509832848,"100",100,"0",0,"0",0,"0",0,"0",0
2082,"121","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",836113.455819693,"134",100,"0",0,"0",0,"0",0,"0",0
2132,"049","H1","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Habitacional precario","Habitacional",NA,"100",952857.577528084,"100",100,"0",0,"0",0,"0",0,"0",0
2081,"116","H1","117","HUEYPOXTLA","Ecatepec de Morelos","15036","Zumpango","XVI","Habitacional precario","Habitacional",NA,"134",500301.154288318,"134",100,"0",0,"0",0,"0",0,"0",0
2143,"014","H6","095","HUIXQUILUCAN","Naucalpan de Juárez","15037","Naucalpan","VIII","Habitacional residencial muy bueno","Habitacional",NA,"101",1218199.28884405,"101",93,"102",7,"0",0,"0",0,"0",0
3659,"006","H1","119","NEXTLALPAN","Ecatepec de Morelos","15059","Zumpango","XVI","Habitacional precario","Habitacional",NA,"135",345656.287152615,"135",100,"0",0,"0",0,"0",0,"0",0
